score	comment	comment_english
2	No anúncio diz 240 capsulas mas só recebi 120, caracterizando assim crime de propaganda enganosa de acordo com o artigo 37 do código de defesa do consumidor   	In the ad it says 240 capsules but I only received 120, thus characterizing the crime of misleading advertising according to article 37 of the consumer protection code
4	É menor do que eu esperava, mas é bem bonitinho, deixou o banheiro mais apresentável. Compraria novamente.	It's smaller than I expected, but it's very cute, it made the bathroom more presentable. Would buy again.
3	O produto é bom. É maior q eu imaginava, mas os documentos não cabem. Quem tem CNH tem q tirar o plástico pra guardar na carteira, pois não cabe com o plástico. Identidade não cabe. No geral é boa	The product is good. It's bigger than I imagined, but the documents don't fit. Those who have a driver's license have to remove the plastic to keep it in their wallet, because it doesn't fit with the plastic. Identity doesn't fit. overall it's good
1	Pedido entregue incompleto, não cumpriu prazo de entrega ,devolução sem sucesso até momento	Order delivered incomplete, failed to meet delivery deadline, unsuccessful return so far
5	Recebi bem antes do prazo, produto de boa qualidade.	Received well ahead of schedule, good quality product.
1	Está em atraso!	It's overdue!
5	O produto foi entregue antes do prazo. Tudo perfeito!	The product was delivered ahead of schedule. Everything perfect!
3	Preciso trocar meu produto. Eu quero latas de mantimentos e não latas de condimentos.	I need to exchange my product. I want cans of groceries, not cans of condiments.
5	Os produtos são de boa qualidade e o preço que adquiri foi excelente. 	The products are of good quality and the price I got was excellent.
4	O PRAZO DE ENTREGA PODERIA SER MENOR	DELIVERY TIME COULD BE SHORTER
5	foj entregue no prazo e em perfeito estado 	foj delivered on time and in perfect condition
1	Estou aguardando solução da minha entrega. Já paguei e ainda não recebi. 	I'm waiting for my delivery to be resolved. I already paid and still haven't received it.
5	Recebi o produto antes da data prevista,ótimo produto.	I received the product before the expected date, great product.
3	Não recebi o produto ainda 	I haven't received the product yet
1	o produto ainda não foi entregue	the product has not yet been delivered
1	Não obtive nenhum retorno até a presente data qnto a entrega do meu pedido. Não estão cumprindo com o proposto. Não recomendo.	I have not received any response until the date of delivery of my order. They are not complying with the proposal. I do not recommend.
3	Meu produto veio todo quebrado, não tive uma resposta até o momento..   Aguardo uma resposta  Att.  Arquimedes	My product came all broken, I didn't have a response so far.. I'm waiting for a response Att. Archimedes
5	entrega rápida, dentro do prazo. produto de boa qualidade, foi para presente à escolha da mãe/gestante e ela adorou, atendeu as expectativas. 	fast delivery, on time. good quality product, it was a gift chosen by the mother/pregnant woman and she loved it, it met expectations.
4	Gostei do produto, por mais que na descrição apresentava as cores que eu gostava acabaram vindo outras cores mas descrevia que.poderia.mudar conforme o lote, mas gostei sim,recomendo 	I liked the product, as much as the description showed the colors I liked, other colors ended up coming but it described that.could.change depending on the batch, but I liked it, I recommend it
1	Não recebi o produto e não tive nenhuma satisfação da empresa e no status consta como entregue, sempre comprei pela sub e nuca nunca tive esse tipo de problema, MUITO INSATISFEITA, quero meu dinheiro 	I didn't receive the product and I didn't have any satisfaction from the company and the status says delivered, I always bought through sub and I've never had this kind of problem, VERY DISSATISFIED, I want my money
5	Entrega rápida, veio bem embalado. Gostei muito do relógio.	Fast delivery, came well packaged. I really liked the watch.
1	mandaram uma cÂmera diferente da que pedi, e pior, com a tela riscada, cheio de manchas na parte frontal, sem adesivo de garantia e provavelmente equipamento usado recondicionado,absurdo!falta de étic	they sent a different camera from the one I asked for, and worse, with the screen scratched, full of stains on the front, no warranty sticker and probably refurbished used equipment, absurd!
5	O Site da lannister é mto confiável e o produto é exatamente como nas fotos jogo lindo.	The lannister website is very reliable and the product is exactly as in the pictures.
5	Otimo, gostei.	Great, I liked it.
5	Na minha cidade não havia encontrado a capa e película para o modelo do meu celular, deu tudo super certo, veio no prazo e bem embalado. Recomendado!	In my city I hadn't found the cover and film for my cell phone model, everything went super well, it came on time and well packaged. Recommended!
5	O produto é bastante resistente, de ótima qualidade. Foi entregue antes do prazo...	The product is very sturdy and of excellent quality. It was delivered ahead of time...
5	cumpriu as expectativas	fulfilled expectations
5	Chegou rapidinho e eu amei meu produto. Bem embaladinho perfeito.Atendeu minhas expectativas. 	It arrived quickly and I loved my product. Perfectly packaged. It met my expectations.
1	Produto de pessima qualidade, na primeira brincada do meu sobrinho, vem se desmanchando soltando as peças.... 	Poor quality product, in my nephew's first play, it has been falling apart, releasing the pieces....
1	Comprei dois produtos e recebi apenas um dentro da caixa!! Há anos compro na lannister e isso nunca tinha me acontecido. Não consigo falar sobre o problema no telefone informado.	I bought two products and received only one inside the box!! I've been shopping at Lannister for years and this has never happened to me. I can't talk about the problem on the phone number provided.
5	Entrega dentro do prazo, produto de qualidade. 	Delivery on time, quality product.
2	acredito que seja problema nos correios	I think it's a problem with the post office
5	Solicitei o livro e chegou antes do prazo. Fiquei satisfeita com a compra. 	I ordered the book and it arrived ahead of schedule. I was satisfied with the purchase.
5	Maravilhoso	Amazing
1	Embora tenha entregue dentro do prazo, não enviou o produto que comprei.	Although it delivered on time, it did not send the product I purchased.
5	Gostei produto veio bem embalado e de qualidade modelo certo .	I liked the product came well packaged and of the right model quality.
1	O produto que foi entregue não é um produto original.   É uma réplica da pior qualidade, daquelas que se acha na 25 de março por 30 reais. 	The product that was delivered is not an original product. It is a replica of the worst quality, of those found on March 25th for 30 reais.
5	Recebi o produto de acordo com a descrição.	I received the product as per the description.
1	Seria muito bom, mas como eu recebi o produto com defeito. Não gostei muito, mas fui bem atendida desde o início.	It would be very nice, but as I received the defective product. I didn't like it very much, but I was well taken care of from the beginning.
4	Super indico 	Super Indico
5	Produto embalado e lacrado. É original e chegou antes do prazo! Excelente!	Product packed and sealed. It's original and arrived ahead of schedule! Great!
3	Não sei direito qual é a loja, pois veio na caixa o nome e endereço de outra loja, o selo da caixa está no nome de outra plataforma de compra não da baratheon,fora outro detalhe.	I'm not sure which store it is, because the name and address of another store came on the box, the seal on the box is in the name of another purchase platform other than Baratheon, apart from another detail.
1	Não entregou o produto e muito menos um reebolso	Didn't deliver the product, let alone a refund
2	O produto foi entregue um dia depois do prazo e chegou com defeito, estou até hoje aguardando email da targaryen para devolver e obter o que realmente comprei. Não indico a ninguém a compra pelo stark	The product was delivered a day after the deadline and arrived defective, I'm still waiting for an email from targaryen to return it and get what I actually bought. I don't recommend anyone to buy from Stark
5	muito bom	very good
4	Bom	Bom
1	parte do produto foi entregue, falta um relogio, embora nesse email conste que foram entregues os tres que fazem parte do pedido.A nota fiscal tb consta apenas dois relogios	part of the product was delivered, a watch is missing, although this email says that the three that are part of the order were delivered. The invoice also contains only two watches
4	Foi entregue direitinho!	It was delivered right!
5	Produto chegou antes do prazo previsto, bem embalado.	Product arrived ahead of schedule, well packaged.
2	Recomendo pois é a primeira vez que acontece, mas pedi a devolução pq o produto veio sem acessórios, diferente da propaganda. Esperando lannister dar retorno.	I recommend it because it's the first time it happens, but I asked for a return because the product came without accessories, unlike the advertisement. Waiting for lannister to get back to you.
4	Produto nao com qualidade de imagem muito boa na minha opiniao ! 	Product not with very good image quality in my opinion!
5	produto otimo	great product
5	Entregou antes do prazo previsto e ainda com um brinde, comprarei outras vezes na loja. Nota mil	Delivered ahead of schedule and with a free gift, I will buy again at the store. thousand note
5	Boa 	Boa
5	Recebi certinho e no prazo estou satisfeita	I received it right on time and I'm satisfied
5	A entrega foi realizada antes do esperado. Produto de excelente qualidade.	Delivery was made earlier than expected. Excellent quality product.
1	estou pagando pelo produto e ate exato momento ele não chegou a minha residencia.	I'm paying for the product and so far it hasn't arrived at my residence.
4	Muito satisfeita com o produto, porém a entrega demorou um pouco.  	Very satisfied with the product, but delivery took a while.
5	Produto era o que esperava, entrega rápida, antes do prazo, estão de parabéns.	Product was what I expected, fast delivery, before the deadline, congratulations.
4	Funciona muito bem, não tive nenhum problema até hoje.	It works great, I haven't had any problems so far.
4	o produto é bom e funciona muito bem, mas não é bem igualzinho ao da foto	the product is good and works very well, but it is not quite like the photo
1	Meu produto não foi entregue	My product was not delivered
5	Boa loja   Produto entregue dentro do prazo em perfeito estado, recomendo a todos.	Good store Product delivered on time in perfect condition, I recommend it to everyone.
1	Recebi o produto diferente do qual eu comrprei.	I received the product different from the one I purchased.
5	entrega rápida	fast delivery
5	Entrega rápida 	Fast delivery
4	Valeu a pena. Como dica, deixo a sugestão de colocarem uma embalagem mais resistente, uma vez que o produto é bem pesado.	Worth it. As a tip, I suggest putting a more resistant packaging, since the product is very heavy.
4	Muito bom	Very good
2	Rapaz eu estou precisando do meu kit de tesouras fiu de navalha e não foi entregue ainda é eu estou esperando eu quero saber se a loja vai mandar pra mim pq preciso desse kit pra mim trabalhar 	Boy I need my razor scissors kit and it hasn't been delivered yet I'm waiting I want to know if the store will send it to me because I need this kit for me to work
5	Ótimo produto, qualidade e eficiência.	Great product, quality and efficiency.
5	Amei o produto. Super recomendo. Manual de instruções muito facil de entender.	I loved the product. I highly recommend. Instruction manual very easy to understand.
1	meu produto nao chegou esta atrasado.	My product did not arrive late.
5	Houve problema com a entrega dos correios não entregou para a pessoa na agência mesmo com o código de rastreio e documento. Informaram que o produto não estava na unidade. 	There was a problem with the delivery of the post office not delivered to the person at the agency even with the tracking code and document. They informed that the product was not in the unit.
4	Gostei.. Otimo produto. . porem faltou uma embalagem adequada. 	I liked it.. Great product. . but it lacked proper packaging.
4	O produto chegou na data correta, porém chegou avariado, já pedi a troca com um pouco de dificuldade pois foi feita através de um site de reclamações, e o prazo para troca é um prazo alto.	The product arrived on the correct date, but it arrived damaged, I already asked for the exchange with a little difficulty because it was made through a complaints site, and the exchange deadline is a long time.
2	Fiquei um pouco decepcionada com a embalagem e também com o produto . Mostra ser algo tão legal mas o pelo solta todo e é muito embolado . Minha filha não pode brincar por causa da alergia . 	I was a little disappointed with the packaging and also with the product. It shows to be something so cool but the fur is all loose and it's very tangled. My daughter cannot play because of the allergy.
5	Ótima compra	Great buy
5	Area de risco. Ja pasoou da hora deles se adequarem.  	Risk area. It's time for them to adapt.
5	Gastei de ter comprado entregou no prazo	I spent to have bought it delivered on time
1	Ainda não tive retorno da loja sobre a entrega do produto 	I still haven't heard back from the store about the delivery of the product.
5	Excelente!	Great!
5	Os pincéis são ótimos, flexíveis e tem boa absorção,o que facilita espalhar bem os produtos. As cerdas não soltam. Tamanhos perfeitos. A entrega foi feita antes mesmo do prazo dado. Recomendo!	The brushes are great, flexible and have good absorption, which makes it easy to spread the products well. The bristles don't come off. Perfect sizes. Delivery was made even before the given deadline. I recommend!
2	A loha enviou corretamente e dentro do prazo, porém, alvez por conta do transporte, o cartucho veio com defeito. Por isso já pedi a troca do produto e espero que minha solicitação seja atendida.	The loha sent correctly and on time, however, maybe because of shipping, the cartridge came defective. That's why I've already asked to exchange the product and hope that my request will be answered.
5	Entrega rápida	Fast delivery
2	Encomendei 2 produtos,só chegou um!	I ordered 2 products, only one arrived!
5	Recomendo.	I recommend.
5	Recebi o produto conforme descrito e antes do previsto !	I received the product as described and earlier than expected!
5	Excelente produto.	Excellent product.
5	Adoro comprar na lannister pela clareza das informaçoes, acompanhamento do pedido, tempo que chega, muito rápido!  Cada vez melhor, estão de Parabéns!  Sempre fui e sempre serei cliente lannister.c	I love shopping at lannister for the clarity of information, order tracking, time to arrive, very fast! Better and better, congratulations! I have always been and always will be a lannister.c customer
5	Estava tudo ok com o meu pedido . Chegou ate antws do tempo previsto	Everything was ok with my order. Arrived before expected time
5	Ótimo atendimento 	Great service
5	Ainda não abri o pacote pois estou com obra em casa e não estou podendo usar.	I haven't opened the package yet because I have work at home and I can't use it.
3	O produto escolhido foi na cor preta e o entregue foi na cor azul.	The product chosen was in black color and the one delivered was in blue color.
5	Produto entregue lacrado e em perfeito estado.	Product delivered sealed and in perfect condition.
5	Achei que não receberia a tempo de mudar mas chegou a hora que menos esperei. a cadeira é linda	I thought I wouldn't receive it in time to change but the time I least expected has arrived. the chair is beautiful
4	Tive problema que foi resolvido.  Fiz a compra tentei cancelar pro várias vezes, porém o produto foi enviado, devolvi, e fizeram o estorno.  A comunicação com o vendedor deveria ser melhorada.	I had a problem that was resolved. I made the purchase I tried to cancel the pro several times, but the product was sent, I returned it, and they refunded. Communication with the seller should be improved.
3	Produto com bom custo/ benefício. Somente o acabamento poderia seR um pouco melhor.	Good value for money product. Only the finish could be a little better.
5	Adorei a compra. Farei mais compras futuramente. Com certeza. 	I loved the purchase. I will make more purchases in the future. Certainly.
5	Produto de ótima qualidade. Entrega rápida. 	Great quality product. Fast delivery.
5	Produto chegou antes do prazo	Product arrived ahead of schedule
5	muito bom . entre super rapido	very good . get in super fast
1	O produto recebido é diferente e inferior ao adquirido.Não confere com as especificações anunciadas.	The product received is different and inferior to the one purchased. It does not match the advertised specifications.
4	Ainda em fase experimental, porém já sinto efeitos dele! Não ando mais cansado 	Still in the experimental phase, but I already feel the effects of it! I'm not tired anymore
5	Produto entregue dentro do prazo . Gostei muito.	Product delivered on time. I really liked.
5	Entregou antes da data prevista.estou satisfeito com o produto	Delivered before the expected date. I am satisfied with the product
1	produto não entregue	product not delivered
4	Faltou produto	product was missing
5	Muito bom!!!! Adorei!!!	Very good!!!! I loved!!!
1	Nota o só tô me favorecendo.	Note that I'm only favoring myself.
1	Não recebi o produto até hoje !!!	I have not received the product until today!!!
5	Adorei o produto, tudo certo, entregue conforme esperado e com as respectivas letras certas.obrigada!	I loved the product, everything right, delivered as expected and with the right letters.thank you!
2	Produto errado	Wrong product
3	Apenas uma observação na descrição do produto disse q é 100%algodão o q recebi é 80% algodão somente .e 20%poliester me senti enganada não compraria novamente! 	Just a note in the product description said it is 100% cotton what I received is 80% cotton only .and 20% polyester I felt cheated would not buy again!
1	"Mais uma vez compro com parceiros da ""lannister.com"" e não recebo o produto , já é o TERCEIRO parceiro seguido .  Descaso da lannister e dos parceiros.  No ""mercado livre"" isso não acontece!!  "	"Once again I buy with partners from ""lannister.com"" and I do not receive the product, it is already the THIRD partner in a row. Lannister and partners neglect. In the ""free market"" this does not happen!!"
5	Recebi o produto antes do prazo. Adorei ! Muito bom mesmo.	I received the product ahead of schedule. I loved ! Really good.
1	Material muito fraco	very weak material
5	Produto enviado e de ótima qualidade. A loja cumpriu o e atendeu as expectativas.	Product shipped and of great quality. The store lived up to and met expectations.
3	Sem opinião 	no opinion
1	Recebi apenas 4 itens da Nota Fiscal.  Compramos 5 trocadores.  Estamos no aguardo de mais uma peça.   Do pedido ficou faltando uma na cor amarela.	I only received 4 items from the Invoice. We bought 5 changing tables. We are waiting for another part. One of the yellow ones was missing from the order.
4	Fiquei satisfeita com a entrega mesmo chegando após o natal. Foi um presente para adulto foi fácil explicar o atraso. Quanto a eficiência do produto não sei dizer.	I was satisfied with the delivery even though it arrived after Christmas. It was a gift for an adult it was easy to explain the delay. As for the efficiency of the product, I don't know.
5	Recomendo a todos	I recommend to everyone
5	Comprarei sempre neste site	I will always buy from this site
5	Entregue no prazo.... Lindo produto, grande do jeito que precisava.	Delivered on time.... Beautiful product, great just the way I needed it.
5	Produto excelente, entregue antes do prazo, a bateria veio descarregada, mas nada que depreciasse a compra.	Excellent product, delivered ahead of schedule, the battery came drained, but nothing that would detract from the purchase.
4	não usei para informar, logo passo uma informação.	I didn't use it to inform, I'll pass on information soon.
4	ainda não recebi o outro produto	I haven't received the other product yet.
1	Comprei um  Mosqueteiro para cama king para NÃO entrar pernilongo . O véu véu parecendo podre e com vários furtos . Para fazer a devolução que EU TENHO DIREITO vai me custar mais caro do que o produto	I bought a Musketeer for a king bed to NOT get mosquitoes. The veil veil looking rotten and with multiple swipes. To make the return that I HAVE THE RIGHT will cost me more than the product
1	Ruim	Roomy
5	entrega rapida produto otimo	fast delivery great product
1	Tentei fazer o cancelamento do produto e até o momento a solicitação está em andamento e o produto ja foi entregue, agora preciso troca-lo e o serviço não está habilitado. Péssimo atendimento.	I tried to cancel the product and so far the request is in progress and the product has already been delivered, now I need to exchange it and the service is not enabled. Terrible attendance.
1	Eu comprei 2 cadeiras, sendo que em uma delas veio faltando peças e a outra quebrou o suporte das rodinhas (por ser de plástico) e eu quase caí no chão. Não gostei da qualidade do produto.	I bought 2 chairs, one of which was missing parts and the other broke the support of the wheels (because it was plastic) and I almost fell on the floor. I didn't like the quality of the product.
5	Muito bom! Entrega antes do prazo! 	Very good! Delivery ahead of schedule!
5	CONSERVE NESTE PATAMAR DE ATENDIMENTO QUE VOÇES ESTÃO NO CAMINHO CERTO. ESTOU TENTANDO COMPRAR UMA GELADEIRA ,PORÉM TENHO RECEIO DA GARANTIA E NA ENTREGA SE O PRODUTO TIVER AVARIAÇÃO.	KEEP AT THIS LEVEL OF SERVICE THAT YOU ARE ON THE RIGHT PATH. I'M TRYING TO BUY A REFRIGERATOR, BUT I'M AFRAID OF THE WARRANTY AND DELIVERY IF THE PRODUCT HAS A DAMAGE.
1	Boa tarde.  Até hoje ainda não recebi a minha compra.  Tentei entrarem contato com vocês e não consegui.  Quero que seja devolvido o valor pago, ou a mercadoria com urgência.   Aguardando o retorno.	Good afternoon. To this day I still haven't received my purchase. I tried to contact you and I couldn't. I want the amount paid to be refunded, or the goods urgently. Awaiting return.
4	Entrega no prazo. Produto atende prontamente às necessidades da empresa.	Delivery on time. Product promptly meets the company's needs.
1	Dwmorou demais e ficou tendo problemas fiz outras compras no mesmo dia e chegou rapido  	It took too long and was having problems I made other purchases on the same day and it arrived fast
2	O produto é bom digamos muito bom, porém o prazo de entregar era muito longo e além disso a entrega foi fora do prazo previsto. Eu recomendo o produto mas não recomendo a loja	The product is good, let's say very good, but the delivery time was very long and in addition the delivery was outside the expected time. I recommend the product but I do not recommend the store
4	Chegou rápido e tudo em ordem!	Arrived fast and everything in order!
4	oki satisfeito o brigado ate aproxima compra       	ok satisfied the brigade until approaching purchase
5	Foi entregue com antecedência, melhor atendimento que visualizei no site	It was delivered in advance, best service I've seen on the website
5	Parabéns 	Congratulations
2	no site, aparece ou aparente ser dois fones, mas só chegou um, e a cor era bege e chegou preto	on the website, it appears or appears to be two headphones, but only one arrived, and the color was beige and it arrived black
5	Recomendo.  DEUS abençoe.	I recommend. God bless.
4	EVITAR COMPRAR NO FINAL DO ANO; DEMOROU A CHEGAR.	AVOID BUYING AT THE END OF THE YEAR; TOO LONG TO ARRIVE.
1	Bom dia. Comprei duas unidades do balde mop e até o momento só recebi uma. 	Good Morning. I bought two units of the mop bucket and so far I have only received one.
5	Parabens..	Parabens..
5	tudo certo, entrega rapida e produto de boa qualidade	everything ok, fast delivery and good quality product
4	Recomendo essa loja, o produto chegou antes do previsto. 	I recommend this store, the product arrived earlier than expected.
1	Nao recebi o produto	I didn't receive the product
1	Não foi o sabor que fiz o pedido   Fiz pedido de sabor CHOCOLATE  E veio sabor BAUNILHA  Fiquei muito chateado não conferi o sabor antes de abrir pensei que pudesse confiar em vcs.  	It wasn't the flavor I ordered I ordered a CHOCOLATE flavor And it came VANILLA flavor I was very upset I didn't check the flavor before opening I thought I could trust you guys.
1	Não foi entregue conforme solicitei. Fiz o pedido de 3 malas e recebemos apenas 2. Tentei entrar em contato por e-mail e por telefone e não obtive resposta. 	It was not delivered as requested. I ordered 3 bags and received only 2. I tried to contact them by email and phone and got no response.
5	O produto é exatamente como na foto, tem uma ótima qualidade, adorei! 	The product is exactly as in the photo, it has a great quality, I loved it!
1	Produto recebido não possuía as especificações indicadas   	Product received did not meet the specified specifications
1	Parece não ser original e o cheiro é insuportável!	It doesn't seem to be original and the smell is unbearable!
5	Excelente produto, rápida entrega. Obrigada	Excellent product, fast delivery. Thanks
1	A foto do produto no anúncio é cartucho HP 933XL original. O cartucho que mandaram é um falsificado. Tenho fotos dos 2 pra p	The product photo in the ad is a genuine HP 933XL cartridge. The cartridge they sent is a counterfeit. I have pictures of the 2 to p
5	Ótimo produto. Previsão de entrega de 09 dias e na verdade entregaram no dia seguinte da compra, o que gerou uma satisfação muito grande.    Travesseiro superou minhas expectativas, por ter regulagem.	Great product. Delivery forecast of 09 days and in fact they delivered the next day of purchase, which generated great satisfaction. Pillow exceeded my expectations, for having adjustment.
5	Chegou dentro do prazo.	It arrived within the deadline.
5	Excelente produto, estou simplesmente apaixonada!	Excellent product, I'm just in love!
3	esta e minha primeira compra. espero ter maior sorte na proxima	this is my first purchase. I hope to have better luck next time
5	Tudo conforme o combinado. Muito bom	Everything as agreed. Very good
3	Demorou muito para entregar	took too long to deliver
5	otimo produto. prazo cumprido. sabor tambem muito bom! 	great product. deadline met. also very good flavor!
5	Sempre compro e a entrega é rápida, antes do prazo estipulado.	I always buy and the delivery is fast, before the stipulated deadline.
5	Bons preços e produtos e entrega dentro do prazo.	Good prices and products and on-time delivery.
4	Muito legal 	Very cool
1	Câmera não funcionou 	Camera did not work
1	Não recebi meu pedido completo! Chegou somente o cartucho 74xl! Não chegou o cartucho 75xl sendo que na nota fiscal consta os dois produtos!	I have not received my complete order! Only the 74xl cartridge arrived! The 75xl cartridge did not arrive and the invoice contains both products!
1	o meu produto não foi entregue no prazo me causando varios problemas com a minha filha, era presente de natal	my product was not delivered on time causing me several problems with my daughter, it was a christmas present
2	Fone de ouvido aparenta ter controles de volume e avanco/retrocesso de faixa, mas não funcionam. Como comprei 2 fones sei que não é defeito mas produto feito para enganar. Som baixo	Headphones appear to have volume and track forward/reverse controls, but they don't work. As I bought 2 headphones I know it's not a defect but a product made to deceive. Low sound
5	Produto mto bonito! Recomendo.	Very nice product! I recommend.
4	Otimo produto.  Como esperava.	Great product. As she expected.
4	Bom Dia!  EU RECEBIR O RELOGIO.MAIS INFELISMENTE MEU SOBRINHO NÃO GOSTOU .COMO FAZ PARA TROCAR.OBRIGADA.  GERDA	Good Morning! I RECEIVE THE WATCH. BUT UNFORTUNATELY MY NEphew DIDN'T LIKE IT. HOW DO I CHANGE IT. THANKS. GERDA
1	Paguei dois frascos, na nota constam dois e dentro da caixa veio apenas um. Trata_sr de medicamentos e não posso ficar sem.	I paid for two bottles, the bill says two and inside the box came only one. It's about medication and I can't do without.
5	Amei a qualidade e o designer!!!	I love the quality and the design!!!
4	gostei do atendimento ,porém o produto nao atendeu aquilo que eu esperava , por esse motivo estou solicitando a devolução do mesmo . 	I liked the service, but the product did not meet what I expected, for this reason I am requesting the return of the same.
5	gostei bastante da cortina	I really liked the curtain
1	 Não entregam na residência, o produto fica na agência dos correios.   Os atendentes do Fale Conosco são péssimos, falam qualquer coisa e encerram o assunto sem solução!  	They do not deliver at home, the product is at the post office. The Fale Conosco attendants are terrible, they say anything and end the matter without a solution!
1	Faz quase 1 mês que comprei o kit provençal e até hoje não recebi.	It's been almost 1 month since I bought the Provencal kit and I still haven't received it.
5	Maravilhosa!!!	Wonderful!!!
4	o relogio veio com a parte da frente solta, e o manual de instruções é pouco explicativo.	the watch came with the front part loose, and the instruction manual is not very explanatory.
5	Muito bom  	Very good
1	Não recebi meu produto	I did not receive my product
4	A entrega bastante rápida.	Pretty fast delivery.
5	Produto entregue perfeitamente e dentro do prazo acordado. Estou totalmente contente e satisfeito.	Product delivered perfectly and within the agreed time frame. I'm totally happy and satisfied.
5	Foi tudo muito bem monitorado. Acompanhei todo o procedimento de entrega. Parabéns!!!	It was all very well monitored. I followed the entire delivery procedure. Congratulations!!!
5	Excelente atendimento.	Excellent service.
4	Recomendo, sim!	I recommend, yes!
2	Não veio o principal que é o celular!! S7 EDGE que eu comprei junto!! Onde foi parar?? Não recebi até agora!! só recebi a capa carteira e a película.    Salete Siloti	The main thing that is the cell phone did not come!! S7 EDGE that I bought together!! Where did it end up?? I haven't received it until now!! I only received the wallet cover and the film. Siloti Salete
1	Comprei o produto com a cor laranja e veio com a cor amarela.	I bought the product with the orange color and it came with the yellow color.
1	RECEBI METADE DO PEDIDO E NA NOT FISCAL CONSTA TODA MERCADORIA, FALTA DE RESPEITO, ESTOU AGUARDANDO RETORNO DO MEU OUTRO KIT CAPA E PELICULA POIS RECEBI SOMENTE 1 KIT.	I RECEIVED HALF OF THE ORDER AND THE FISCAL NOTICE CONTAINS ALL GOODS, LACK OF RESPECT, I AM WAITING FOR THE RETURN OF MY OTHER KIT COVER AND FILM BECAUSE I RECEIVED ONLY 1 KIT.
5	Simplesmente adorei meu produto !	I just loved my product!
5	TUDO OK, COMO SEMPRE.	ALL OK, AS ALWAYS.
3	O cesto é lindo e decorativo, mas esperava que fosse um pouco mais largo. Ele é fino, nao cabe muita coisa.   Quando comprei procurei as medidas mas nao encontrei.  Mesmo assim recomendo, porque é lin	The basket is beautiful and decorative, but I expected it to be a little wider. It's thin, doesn't fit much. When I bought it I looked for the measurements but I couldn't find it. Even so, I recommend it, because it's beautiful
5	Recebi perfeitamente como as escolhi.  Obrigada  Recomendo .	I received them perfectly as I chose them. Thank you I recommend.
5	Produto entregue no prazo correto	Product delivered on time
5	Item chegou 2 dias após a compra! Muiuuito antes do prazo!  Capinha bem simples, material ?pobre? mas é exatamente como anunciado.	Item arrived 2 days after purchase! Way ahead of schedule! Very simple cape, ?poor? but it is exactly as advertised.
5	exelente vendedor	excellent seller
3	Paguei o frete até a minha casa e tive que retirar nos correios	I paid the shipping to my house and had to pick it up at the post office.
5	otima loja, produto entregue antes do prazo previsto, recomendo a todos.	great store, product delivered ahead of schedule, recommend to everyone.
5	Entrega record e produto de excelente qualidade.	Record delivery and excellent quality product.
4	Chegou dentro do prazo e em bom estado	Arrived on time and in good condition
4	O produto é bom, porem na montagem a distância entre os parafusos não eram muito exatas. Fazendo com que eu tivesse que forçar um pouco para parafusar, no mais o produto parece bom.	The product is good, however in the assembly the distance between the screws were not very exact. So I had to force a little to screw it, but the product looks good.
1	Recebi apenas um de dois que comprei. Um lixo. Já abri chamado no stark para cancelar a entrega do outro e estornar o dinheiro, pois não vou pagar 45 reais num boneco falso, da pior qualidade.	I only received one of two I bought. A trash. I've already opened a call on stark to cancel the delivery of the other one and refund the money, because I'm not going to pay 45 reais for a fake doll, of the worst quality.
4	achei super bonita. 	I found it super beautiful.
4	Gostei do produto mas está maior do que na foto	I liked the product but it is bigger than in the photo
5	Ótima 	Excellent
2	Solicitei a troca e ainda não fui atendida.	I asked for a replacement and I still haven't received it.
2	O produto veio com defeito! Espero que não demore muito a troca pois foi comprada para presentear!	The product came defective! I hope it doesn't take too long to exchange because it was bought as a gift!
5	Produto excelente e lindo eu amei, chegou muito antes do prazo!!! 	Excellent and beautiful product I loved it, arrived much earlier than expected!!!
4	O produto foi entregue no prazo. Estou satisfeito com a entrega. 	The product was delivered on time. I am satisfied with the delivery.
5	Realmente a proteção é total. Meu filho de 5 anos já fez o teste... Muito bom mesmo. Recomendo. E, como sempre, chegou antes do prazo previsto.	The protection is really complete. My 5 year old son has already taken the test... Very good indeed. I recommend. And, as always, it arrived ahead of schedule.
1	Rastreamento: PP 272 681 476 BR  Ainda não chegou na unidade do Correios, em Porto Alegre.	Tracking: PP 272 681 476 BR It has not yet arrived at the Correios unit in Porto Alegre.
1	O produdo não foi enviado ainda	The product has not been shipped yet
3	Ok	Ok
5	recebi bem antes do prazo. recomendo a loja. tudo ok!	I received it well before the deadline. I recommend the store. everything is OK!
5	O produto chegou em ótimo estado e chegou antes do prazo parabéns lojas lannister estou muito feliz com vcs	The product arrived in great condition and arrived before the deadline congratulations lannister stores I am very happy with you
4	entregue no prazo	delivered on time
5	Super Rápido, produto veio certinho!   Parabéns pelo trabalho	Super fast, product came right! congratulations on the work
5	Compra satistatória	Satisfactory purchase
5	Chegou antes do prazo esperando.	Arrived ahead of schedule waiting.
4	recomendadíssimo.	highly recommended.
5	Manta Boa chegou dentro do prazo	Manta Boa arrived on time
5	Recomendo sim, chegou muito antes do prazo e ótimo produto!	I recommend yes, arrived much earlier than expected and great product!
5	perfeitinho	perfect
5	Exelente atendimento e entrega antes do prazo. Eu recomendo!	Excellent service and timely delivery. I recommend!
