score	comment	comment_english
1	comprei 2 e só recebi um.	
5	Produto veio certinho, na caixinha com manual, veio na cor certa e chegou antes do prazo esperado, super recomendo o littman é ótimo ^^	
1	NUNCA ,MAIS NA MINHA VIDA FAREI COMPRA ON LINE ESTOU ENTRANDO COM OUVIDORIA PQ N RECEBI O MEU PRODUTO JA ENVIEI E MAIL E NINGUEM DA POSICAO	
5	Ótimo 	
1	Olá queria informar que o produto não foi entregue	
3	Tudo em ordem.	
5	Sempre compro nas lojas Américanas e até agora não mim arrependi.  Recomendo sempre.	
5	O Aparelho atende as expectativas.	
5	entrega rápida e eficiente.super satisfeita!	
5	Chegou bem antes do esperado 	
5	Ótimo produto.	
5	Chegou antes do prazo	
3	PELA FOTO O PRODUTO PARECIA MAIOR.	
1	Ainda recebi o produto,já passou do prazo estimado e paguei o frete	
5	Excelente	
5	Perfeito 	
1	Pedi uma lancheira e não veio, propaganda enganosa.	
4	Muito bom	
5	Aconselho a comprar nesta loja e entrega antes do prazo.	
5	O produto foi entregue antes do prazo.... Foi excelente! 	
5	Multo bom, produto conforme especificado	
5	comprei 2 unidades recebi 1 unidade  ainda paguei 2 fretes para vir junto	
4	como sempre entrega no prazo e mercadoria de ótima qualidade	
5	O produto chegou bem antes do prazo e conforme o anúncio.	
1	O carregador não veio  	
5	Estou muito satisfeito com o produto e a empresa	
5	Recebi antes do prazo , só tive que retirar na agência do correio mais foi rápido , recomendo obrigado. 	
4	A ESTAMPA DO SITE ERA OUTRA. TECIDO MUITO FINO NOS DEMAIS TUDO BEM.	
1	"Pedido realizado dia 04/01, e até hoje dia 31/01, o pedidk está ""aguardando nota fiscal"" e não foi entregue."	
3	bom produto	
1	CONSTA QUE FOI ENTREGUE MAS NÃO CHEGOU NADA	
1	.Hoje dia 19/07/2017 até o momento não recebi meus produtos que estava previsto entregar até 14/07	
2	Recebi somente uma parte dos produtos.	
5	Nossa, excelente!!! Superaram minhas expectativas, vou fazer novas compras fim do mes!!!  Nota 10	
5	Muito boa loja	
5	Produto entregue extremamente rapido. 	
5	Sempre comprei nas lannister e nuca tive problema.	
1	Efetuei a compra de dois fones desse modelo mesmo, porém só veio um e o que veio está com defeito. Desejo a devolução e me declaro completamente insatisfeita. 	
1	Recebi outro perfume e não o emcomendado	
5	Lindo o papel de parede 	
5	excelente	
4	Entrei em contato com a loja há dois dias, pois faltou um berloque.  Até agora não tive resposta. Espero que resolvam.  Os demais vieram muito bem embalados.	
5	Recomendo o produto está correto já testei está funcionando ok	
5	baratheon nota 1000 pra vcs!	
1	Péssimo! Além de não entregarem o produto comprado em dezembro, não se dão o trabalho de passarem qualqer tipo de informação ou atualização.	
5	òtimo vendedor.    Recomendo	
5	Produto recebido antes do prazo previsto.	
5	Os produtos vieram corretamente e entregues muito antes do prazo, chegou tudo bem embalado e sem nenhum arranhão 	
1	boneca não veio de acordo com as especificações que eu ví no quiosque da lannister.	
4	Foi a minha primeira compra na loja e estou super satisfeita, recebi o produto bem antes do prazo. Recomendo a todos. Obrigada 	
5	Ótimo qualidade, muito bonito e entrega feita antes do prazo!	
1	Produto com mais de um mês de compra passando o tempo estimado de entrega.  E até agora sem previsão de entrega.	
1	Fui enganado por um produto similar ao da bosch....nao prestei atenção na hora de comprar...quando foi minha surpresa ao receber e vi que era um produto similar...se fosse pra comprar um produto desse	
5	rapido e perfeito	
4	Não é possível falar com a loja para tirar dúvidas sobre o produto.	
5	Entrega rápida e segura, loja muito boa.	
1	Recebi o produto no prazo, mas edta com defeito. Estou aguardando instruçoes para devolução..	
1	Nao recebi o produto ainda...2 meses.	
5	Recebi o produto no prazo e era exatamente o que eu esperava! Muito bom, recomendo sim! 	
5	Ótimo produto.	
5	Recomendo a loja targaryen e seus produtos ,porém o site baratheon não, devido a falta de comunicação com o cliente. baratheon já foi muito bom, hoje deixam o cliente em segundo plano,estou decepcionada.	
5	produto entregue dentro do prazo correto	
5	Os quadros são lindos, vieram muito bem embalados e chegaram super rápido. 	
1	Quando da indisponibilidade de qualquer produto, o mesmo deve ser IMEDIATAMENTE retirado do site, evitando constrangimento para o consumidor. 	
5	Muito bom	
4	bom atendimento e cumpriram o prazo.	
5	Recomendo muito a loja e os produtos	
4	Recomendo este vendedor, pois envia o pedido no prazo.	
5	Bom atendimento	
4	Qualidade excelente, e foi entregue antes do prazo	
1	Produto paralelo vendido como se fosse original. Quero devolver. Prazo de entrega de 20 dias uteis é excessivo.	
4	O prazo foi longo demais. O resto tudo certo	
5	Excelente muito obrigado ótimo produto	
3	meu pedido foi de 3 produtos, recebi um, mas não é o que o site apresenta...No site consta que recebi a capa para calculadora hp, mas na verdade eu recebi uma das saia para cama queen	
3	ainda não posso avaliar 	
1	Até agora não recebi o produto já passou 4 dias da data da entrega 	
1	Não recebi minha mercadoria e estou muito insatisfeita pois já é a segunda vez que acontece. Aguardo solução.	
4	Pagamos frete para receber o produto em casa .   É mt chato ter que ir nos correios para buscar . Nem em área de risco eu moro .       	
5	Exatamente o que esperava... Prazo e qualidade. Recomendo.    	
1	Gostei dos relógios mas a minha decepção foi na entrega faltou o relógio de pingente folha.	
1	O produto é muito leve, e pequeno, muito sensível! Confesso que fiquei em dúvida se é original. Ñ veio em caixa, e sim em um saquinho plástico e uma capa de veludo com a marca impressa.	
2	Loja boa mas tem muito problema com prazos... e acaba deixando a desejar	
3	O kit veio incompleto. Está faltando o lençol de baixo e o lençol de cima. Gostaria que enviassem. 	
4	Muito bom, entregue antes do prazo.        	
5	Entrega feita antes do previsto foi perfeito e o produto correto.	
5	Apesar da mercadoria nao ter sido recebida, eles entraram em contato comigo e vao fazer a entrega no correios.	
1	Deveria algem da empresa entra em contato para avisar se não tem mais o produto	
5	otimo	
1	Falta de respeito e interesse do fornecedor. Como pode um produto ser emitido nota fiscal rapidinho, despachado para entrega, diz que chegou a unidade de São Gonçalo e depois diz que não chegou nada. 	
5	Produto exatamente como descrito no anúncio de venda, entregue no prazo. Recomendo!	
5	Amei a bolsa. Recebi no prazo combinado	
1	Comprei 5 produtos e recebi apenas 1, sendo que constam que foram entregues 4 na nota fiscal, enviei e-mail para a lannister e até o presente momento não fui respondida. Aguardo solução 	
5	O produto foi entregue e com brinde! Obrigado!	
4	O produto chegou rápido e em perfeito estado.  	
4	Quando a mercadoria é entregue pela lannister.COM chega muito mais rápido. Gostaria de saber o motivo.	
5	Entrega excelente e rápido antes do prazo bolsa muito linda	
4	Recebi o produto com a cor errada.	
5	Entrega antes do prazo!	
4	Bom	
5	entrega antes do prazo	
5	Muito bom	
3	Muito bom comprar com vcs	
4	Recebi certinho,recomendaria...	
1	Queria saber o que aconteceu com a entrega pois desde do dia 04/07 que o meu produto não sai do lugar estou acompanhando pelo site da lannister todos os dias e não tem mudança no status 	
2	O produto veio diferente do anuncio	
1	O produto nao é o mesmo da foto, a qualidade é pessima, muito mal acabado, faltam furos para instalar o aparelho, sugiro retirar esse fornecedor do site da lannister. estou devolvendo	
5	sempre bom o tipo de competência que vos apresenta aos clientes 	
1	O vermelho 70 reais ainda fiquei confirmado mais o bege 100 reais quando eu vi que ódio 	
3	Achei o material ruim	
1	Comprei uma colcha e veio um lençol com elástico - propaganda enganosa!	
5	Produto chegou rápido e em perfeitas condições. 	
5	otima.	
5	100% satisfeito. Recomendo.	
5	mt mboo	
4	O produto foi entregue antes do prazo, que, no entanto, era bastante amplo.	
5	ADOREI, SEMPRE QUE PRECISAR FAZER OUTRA COMPRA, É AQUI QUE VOU BUSCAR EM PRIMEIRO LUGAR.	
2	Fiquei esperando um mês pela minha compra e hoje recebo a confirmação de cancelamento da minha compra. Esperei esse tempo todo pelo produto e agora não vou receber.	
5	Tudo certo. Recomendo	
3	Vcs mostraram o jogo completo e só veio 4 peças minha filha quer o cobre leito como faço pra adquirir só ele	
1	Comprei um produto na promoção e me mandaram outro produto mais barato e com sabor diferente do pedido.	
5	Entrega antes do prazo.	
1	PESSIMO, PERGUNTEI VÁRIAS VEZES SOBRE A ENTREGA E NINGUÉM POSICIONA	
1	n foi entregue o produto que comprei, e inclusive ja estou pagando pelo mesmo que n foi entregue.	
1	Comprei um kit composto por um bebê conforto e uma base, me entregaram somente a base e nem notícias do bebê conforto, o item que mais preciso não mandaram. E não venderam como 2 produtos distintos.	
5	O meu produto veio com uma marca diferente!! Mas vou avaliar as características pra ver se supre o outro!!	
5	Recebi o produto antes do prazo previsto. Gostei muito do produto. Material resistente e bonito. 	
4	Produto entregue antes do prazo!!! 	
4	Não tem o mesmo reflexo do original (Reflexo no tamanho padrao)... +compensa o custo benefício!	
2	Sim realizei a compra veio um produto, dentro da cx veio a nota dos produtos que comprei, mas recebi só um produto,e nem deram satisfação.	
5	Ótimo	
5	muito bom	
3	Tive um pequeno transtorno. Devido não terem colocado meu endereço corretamente. Tive que em outras agências e fazer uma reclamação na matriz para me autorizarem a pegar. Antes que fosse devolvido.	
5	Recomendo - tudo ocorreu perfeitamente.	
5	Entrega rápida, bom atendimento e produto de qualidade	
5	Empresa honesta.. chegou até antes do previsto.. produto de ótima qualidade. . Recomendo	
4	GOstei muito, veio certinho	
4	super recomendo	
1	Loja péssima mandou buscar o tapete na china 	
1	O produto chegou no prazo certo, mas não veio dentro da sua embalagem original conforme mostra a foto na compra, vem com embalagem de tester, a tampa veio toda torta. Parece produto chingling,.	
5	Muito ágil na entrega. 	
5	bom	
5	Ótimo produto recomendo.	
1	recebi um copo 	
3	As entregas da lannister é sempre muito rapidas. Referrente ao produto é razoavel.	
2	Muito difícil a colocação , ficou cheio de bolhas, é opaco tira definição e brilho da tela.  NÃO GOSTEI não recomendo.	
5	estão de parabéns ....	
5	Recebi antes do prazo, muito bom.	
1	Eu comprei um produto e me enviaram outro..estou insatisfeita...	
3	produto bom, porém parece desfiar com facilidade.	
2	Só recebi a capa protetora, o lençol branco não chegou. Além disso a capa protetora não atendeu as minhas expectativas.	
5	chegou antes do prazo 	
5	Chegou antes do previsto. Recomendo!	
5	Loja muito pontual na entrega e cuidadosa na embalagem do produto.	
3	Comprei a cadeira que julgava ser a mesma da imagem, chegou uma semelhante porém não atendeu minhas necessidades, a cadeira não certo, ela cede pra frente conforme senta, não possui estabilidade	
1	"Paguei e aguardei cerca de 30 dias o envio (já um absurdo tanta espera). No dia limite de receber, apareceu no site como ""produto indisponível"". Usaram meu dinheiro e agora aguardo devolução. VERGONHA"	
5	Super recomendo esse vendedor..  Muito obrigada pela atenção dispensada..	
3	Não gostei, porque não tem um folheto explicando a maneira correta de usa-lo, apenas um papel mal traduzido, que me deixou confusa e aborrecida.	
5	Muito demorados na questão de postagem e emissão de nota fiscal . Produto ótimo .	
2	Sempre comprei pelo site nunca tive problemas , dessa vez estou decepcionada , fiz a compra faz 1 mes previsão de entraga 04/01 e até hj 08/01 não recebi. Ja fiz varias reclamações e ninguem me retorn	
5	Uma das melhores lojas que encontrei na internet.	
3	Tudo certo 	
1	O produto não foi entregado no prazo determinado.	
5	O produto de ótima qualidade, chegou embaladinho pra presente, lindo, lindo!!!	
4	O produto foi entregue bem antes do prazo informado e atendeu minhas expectativas.	
4	minha filha que comprou e gostou	
4	Entregue dentro do prazo. Recomendo  	
1	Não recebi meu pedido, e não é a primeira vez que ocorre nesse site.	
1	Não recebi meu produto e nem se quer uma justificativa do atraso.  Quero meu dinheiro de volta o mais rápido possível.	
4	-	
3	Apesar de ter recebido o produto errado, recomendo. O produto não tem a memoria informada. Mas como estou precisando vou ficar com esse mesmo.	
1	Ainda não recebi o produto, portanto não posso avaliar; Aguardo.	
5	chegou antes da data prevista.	
5	Recomendo. 	
5	Custo benefício ótimo. O tamanho e a qualidade são execelentes	
4	Foi bem legal obrigado	
1	INFORMEI VIA EMAIL PARA O ATENDIMENTO DAS lannister E PARA O ATENDIMENTO DA targaryen QUE NAO RECEBI ESTA MERCADORIA , COM PRAZO VENCIDO	
5	Ótimo produto gostei muito	
3	 a loja é otima	
2	BOM DIA NÃO RECEBI ESSA MERCADORIA Manta king microfibra antialérgico jolitex senegal, REF AO PEDIDO 01-68759427, A EMPRESA targaryen SÓ ME ENTROU 1 PRODUTO E NA NOTA SÓ CONSTA 1 PRODUTO, QUERO QUE ENVIEM	
3	Produto chegou com a embalagem bem suja e empoeirada. Deu até a impressão que era falsificado ou que a embalagem já havia sido aberta.	
5	Entrega super rápida , produto exatamente como pedi , tudo lacrado e certinho.  Ótimo..	
1	Até hoje não recebi a mercadoria , e quando entro para rastrear a entrega os dados não são atualizados, em resumo não consigo saber nada sobre a entrega.	
2	Só achei elas bem fraquinhas mesmo com o preço baixo achei que se tratava de uma promoção e não de toalhas pequenas e frágeis	
5	Produto chegou dentro do prazo. 	
4	Produto veio de acordo com o anúncio, e com agilidade na entrega.	
2	RECOMENDO O PRODUTO, MAS TENHO UMA RECLAMAÇÃO A FAZER REFENTE A LOJA QUE ME ENVIOU OS PRODUTOS, POIS ME MANDARAM O SHAMPOO E AS AMPOLAS COM DATA DE VENCIMENTO MUITO PRÓXIMA, VENCENDO JÁ EM 10/2017.	
5	Chegou tudo direitinho e antes do prazo. 	
5	Veio td em perfeito estado e antes do previsto 	
5	Bom	
5	Entrega no prazo. Produto correto. Perfeito!!	
2	Os produtos perdidos apenas o jogo de lençol vermelho chegou e na nora fiscal veio a descrição de dois jogos de cama e só veio um e falta o preto e és toalhas. 	
3	Gostaria de saber somente na imagem ilustrativa do produto está com 6 pentes para corte na máquina da wahl e só veio 4 pentes essa é a minha dúvida se vcs vão envia o restante dos pentes 	
5	Muito bom	
1	Produto não entregue no prazo prometido!  Ainda aguardando a entrega do produto.	
4	Qualidade excelente. Os correios continuam se enrolando na entrega, mas recebi no prazo. stark é ótimo! Eu confio!	
5	Gostei muito da compra!  Produto de qualidade e com preço bem acessível!!  Comprarei mais!!!!!!	
5	O prazo de entrega e tudo veio em perfeitas ordens. O único problema é que o prazo demora mesmo. Demorou cerca de 14 dias para chegar. Tirando isso, nota dez a todos os envolvidos da venda.	
4	Entrega antes do previsto. Ainda não tirei da embalagem pois vou dar de presente para o meu filho.	
5	Achei que o produto não esta de acordo com o mostruário.Bem inferior.	
4	Produto entregue antes do prazo.	
4	Tudo nós conformes	
5	Muito bonita as panelas, é material é muito bom também.	
5	Sempre gostei das lannister	
1	Estou decepcionada até agora não foi entregue, sendo que já estão me cobrando e tudo na fatura ...... Lamentável .... NUNCA MAIS COMPRO NADA E SE NÃO CHEGAR VOU PROCURAR MEUS DIREITOS! 	
1	Ruim	
5	chegou antes do prazo	
3	O prazo de entrega é muito longo	
5	entrega rápida , produto de qualidade, e preço bom	
5	Atendimento no prazo e produto correto	
5	entrega antes do prazo, atendimento otimo	
4	Pelo valor vale super a pena.	
1	Além de uma demora enorme na entrega, mas que eu já sabia dos 15 dias uteis, quando chega na hora de entregar alegam não ter no estoque. tiveram 3 semana para me providenciar o produto e agora não tem	
5	Site confiável . Recomendo!!!	
1	A EMPRESA RECEBEU O DINHEIRO, NÃO CUMPRIU O PRAZO, E ALEGOU QUE TEVE QUE CANCELAR A VENDA PORQUE NÃO TINHA O PRODUTO EM ESTOQUE. AGORA, VAMOS VER SER VAI DEVOLVER O DINHEIRO RECEBIDO.	
1	Ocorreu PROPAGANDA ENGANOSA ou ERRO OPERACIONAL, pois comprei DISPLAY COM 10 SACHÊS (02 unidades) e entregaram 02 SACHÊS, conforme pedidos: 01-63751255 e 01-63750232.  Aguardo posicionamento, grata. 	
3	Comprei 02 Livros, e apenas 01 foi entregue	
5	Muito linda e bem grande.	
5	Produto entregue em perfeito estado e bem antes do prazo estipulado pra,a entrega	
3	exelente loja	
4	É garantido e de confiança .	
1	O PRODUTO NÃO FOI ENTREGUE	
5	otimo	
5	amo compra nesse site muito bom sempre mim atende. os meu pedidos sempre chegam no dia marcado recomendo a todos 	
5	Muito bom atendimento e produto entregue bem antes do prazo.	
2	Eu tenho uma dúvida,pra tirar mas não sei quem pode me ajudar,sobre a entrega ocorreu tudo certo dentro do prazo,meus parabéns 	
2	Entrega vagarosa	
5	Produto de qualidade e entrega rápida	
5	Chegou tudo certinho, já até estou usando! ;) 	
3	Agora é testar o produto e verificar se está em perfeito funcionamento.	
1	Vende produto indisponível, não resolve o problema do cliente, não responde os e-mails.	
1	Não gostei não mim deram explicação comprei um produto e veio outro totalmente diferente,na imagem não descrever se e 1 litro ou 500 ml	
1	Detestei o produto, chegou avariado, todo torno e sem nenhuma graciosidade e beleza, já pedi cancelamento, aguardo providências, reclamei em site especializado e pretendo ajuizar uma ação judicial.	
5	Muito bom	
1	Estou aguardando a entrega que já esta atrasada	
2	A transportadora que a loja escolheu é muito incompetente ainda não entregou o produto	
1	Produto veio com defeito. Mandei email solicitando a devolução do produto e a lannister me pediu para que eu entrasse em contato com o lojista. Fiz isto mas o lojista nao respondeu.	
5	Excelente, recebi um dia antes do prazo e muito fácil de rastrear a entrega.	
5	Rede muito boa e resistente	
1	Um grande desrespeito. Quero meu dinheiro de volta. Comprei no site da lannister pela credibilidade e não no site dessa targaryen. Por isso espero que meu problema seja solucionado pela lannister.	
1	Recebi o produto errado!!!	
4	Já foi utilizado e funcionou perfeitamente. 	
5	variedades e entrega rápida	
1	Ja tive problema com uma maquina Nespresso que comprei e depois me disseram que o parceiro de vcs nao tinha. Agora com o conjunto de lencol no qual nao recebi. E ainda tem muitos produtos que comprei 	
5	Produto entregue antes do prazo, e em perfeitas condições.	
5	Do pedido à entrega do produto, correspondeu à expectativa.	
5	entregaram certinho, chegou muito antes do prazo.	
5	Só veio ameaçado um pouco em cima mais não vou trocar não 	
5	Entrega rápida e cortina linda. 	
1	meu produto não chegou!!!!!!!!	
5	Otimo	
5	Ótima 	
3	entrega fora do prazo	
4	Por ser um produto bem mais caro que as outras películas não podia ter detalhes como o aproveitamento da película na tela que não é total. Claro que a tela é curva na lateral. Mas sobrou espaço.	
5	Produto estava na minha casa em menos de 1 semana.	
5	Chegou antes do prazo, produto muito bom	
4	 Ameeeeeei o produto que inclusive chegou antes do prazo, mas confesso que tomei um susto quando vi o tamanho pois no site aparenta ser um pouco maior. De qualquer forma, ele é ótimo e estou amando!	
1	Não recebi está demorando muito	
1	Fiz o pedido e acompanhando foi informado a entrega do produto, aonde não ocorreu até o momento! 	
5	Ótimo	
5	Entrega super rápida produto ótimo amei e recomendo 	
5	Otimo	
1	Comprei 5 cortinas e só entregaram 2.	
5	Muito rápido e seguro !! Produto bem embalado rastreado ... muito bom !!	
1	O produto chegou com defeito,não esta ligando	
1	Aguardo solução pois comprei um Kit com 2 produtos, cada um de 1000ml. Porém recebi de 300 ml cada	
3	Ok.	
5	ENTREGA ANTES DO PRAZO, ORIGINAL E LACRADO	
3	Produto ok mas demorou muito a entrega	
2	Tive que esperar além do prazo prometido pelo produto, o que me deixou descontente.	
4	Muito satisfeito com a entrega , chegou bem antes do prazo , produto ótimo 	
4	Produto bom , e com o preço maravilhoso	
5	pó comprar	
2	"Recebi e-mail informando ""Imprevisto durante a entrega do pedido"" sendo que não tive nenhum contato apenas e-mail automáticos quero saber o que aconteceu com a entrega e quero meu dinheiro de volta"	
3	Bom	
5	Ótimo produto,podem comprar é maravilhoso!!!	
3	RECEBI APENAS O VARAO, NÃOI RECEBI A CORTINA. POR FAVOR ME DIZEM QUANDO RECEBEREI A CORTINA. AGUARDO.	
1	minha encomenda não chegou já procurei no correio, mais não tinha nada la , e quando rastreio so consta que esta a caminho , mais a data e ainda do dia 20/03 e nao muda nada , quero informaçoes 	
5	O produto chegou bem embalado e antes do prazo. Estou muito satisfeita!	
3	Estou tentando entrar em contato com a stark para verificar a troca do mesmo, pois veio com defeito de acabamento, mas não obtive exito em falar com algum atendente representante do e-commerce 	
1	Já foi bom comprar lannister. Agora tô repessando 	
5	Excelente	
4	Bom produto.	
5	muito bom atendimento produtos corretos 	
5	Sempre que vou comprar algo procuro primeiro na lannister, pois NUNCA tive nenhum problema, meu produto estava previsto para ser entregue dia 19/12 e chegou dia 05.	
5	Produto entregue antes do prazo.	
5	Produto atendeu às expectativas e chegou antes do prazo	
1	Quero devolver pois recebi algo que não pedi 	
5	Produto chegou antes do previsto e de boa qualidade	
5	A única reclamação que tenho é que geralmente enviam um e-mail avisando que o produto está a caminho do endereço e desta vez chegou tão rápido que não tinha ninguém pra receber.Mas busquei no correio.	
5	Recebi antes do prazo! Recomendo!!	
5	ENTREGOU PRODUTO CORRETO NO PRAZO	
5	Parabéns ...	
1	Recebi produtos diferentes do anunciado e pior de 02 und compradas recebi somente 01 und. Não gostei, pedi a devolução do dinheiro.	
1	Comprei 3 toners mas só recebi 2.	
5	Produto bacana, meu filho gostou. Entrega muito rápida. Gostei bastante.	
1	Há tempo estou entrando em contato com a lannister para informas que o status do produto é o mesmo desde do dia 02/12, eles pediram para aguardar a previsão , que seria 27/12. Continuo sem o produto	
5	Chegou antes do esperado !!	
1	não chegou ainda minha mecadoria	
1	Adquiri duas unidades do produto e apenas uma chegou. E nao tenho noticia da outra. 	
5	Mesmo em meio a greve dos caminhoneiros recebi o produto no prazo correto.	
5	NAO QUERO AVALIAR	
5	Recebi o produto perfeitamente e até antes do prazo esperado, eu recomendo.	
5	muito bom 	
5	Entrega muito antes do prazo previsto, excelente qualidade, lindo... eu amei!	
2	O produto foi entregue no prazo porém veio com a tampa quebrada e o produto vazando 	
5	vlw	
1	Recebi no prazo certo, mas não foi o produto que pedi. Só não devolvi por falta de tempo. Mas é a primeira vez que compro neste site e vem produto errado. Mas te bem vou ficar com o produto, mt obriga	
4	Até hoje tenho recebido o que a loja prometeu, que é importante para continuar no mercado	
5	Produto de ótima qualidade.	
5	Um Bom Produto	
2	Provavelmente evitarei comprar novamente, pois a demora na entrega é muito grande.	
5	Entregue até antes do prazo amei parabéns recomendo sim com certeza!	
1	Nao recebi produto nem satisfaçao sobre ocorrido mandei cinco solicitaçoes sobre como poderia proceder e nao obtive retorno. Produto ja foi pago e nao chegou. Pessimo	
5	Adorei k produto. Entregue antes do prazo  Super jndico	
1	Material totalmente ruim e diferente da foto quero saber como fazer a troca	
3	Recebi apenas um dos produtos. Nao sei por qual motivo o RELOGIO LED SPORT BLACK nao me foi entregue na mesma embalagem, ja que o codigo de rastreio e encomenda foram os mesmos. Espero receber em brev	
1	NÃO RECEBI AINDA MEU PRODUTO, AGUARDO UM RETORNO URGENTE	
5	Ótimo	
1	O a cinta do produto não está funcionando.	
5	Muito bom o produto e o prazo de entrega	
3	Muito bom o produto foi entregue antes do prazo 	
2	Produto não é original. Qualidade ruim e com defeito (fica oscilando o carregamento)	
5	Entregue entes do prazo, excelente	
5	Ótimo produto e exatamente como descrito.	
1	Horas liga, outras não. Já imaginava pelo preço que seria inferior, mas esperava peço menos usar um pouco de modo contínuo...	
1	Prezados nunca fiquei tão descontente acredito por que foi algo que me atingiu em minha moral Aguardava ansiosamente pelos itens do quarto do meu primeiro bebe e que nunca chegaram.Decepção L Americ	
5	Chegou em atraso devido a greve dos caminhoneiros. Mas tudo certo com meus produtos.	
4	A entrega foi rápida	
5	site muito bom com produtos de alto qualidade com preço justo, gostei bastante. Grato. 	
5	tudo certo bem tranquilo	
4	nada tenho a declara, um abraço	
1	Não aguento mais esperar por meu produto, uma falta de comprometimento com o cliente. 	
4	Não recebeu o produto HP	
2	não consigo nunca falar com as lojas lannister	
2	obrigado, pelo produto	
5	Recebi bem antes do prazo estipulado, tudo em perfeita ordem.	
4	Ainda ñ recebi a TV e o aspirador de pó.	
3	PROMETEU ENTREGAR ATÉ 24 AGO E HOJE 26 DE AGO NÃO RECEBI.	
5	Perfeito!!!	
3	Material pouco resistente. 	
2	Oh meu produto veio faltando pessoa e não consigo resolver 	
5	produto dentro do esperado...	
4	Boa compra	
5	Produto de boa qualidade e chegou em perfeito estado .	
5	O produto foi entregue no prazo, ainda não utilizei-o, então não sei se é bom mesmo.	
5	Mesa linda, chegou no prazo, estou super satisfeito. Ficou excelente no meu escritório.	
5	Super recomendo....	
1	Comprei um tapete marrom redondo recebi um azul retangular, produto de boa qualidade porém errado 	
5	Relógio lindo, apenas menor que o esperado.  Mas veio tudo certinho, na caixa com garantia etc. Comprei pela mega Mix.	
1	Além de não chegar no prazo não consigo rastrear ..  Só diz que há dificuldades na íntregra e mas nada !	
1	"Recebi um produto ""equivalente"" ao que solicitei. Devido ao grande tempo que levam para entregar as compras, nem vou me estressar tentando trocar o produto. Não recomendo que comprem lannister.COM!!!"	
4	Demorou demais pra chegar	
5	Ótima compra.  	
3	O Acabamento das fronhas não é o mesmo da foto do produto no site! Deixou a desejar!	
1	Péssimo atendimento. Nao me deram nem explicações para este 1 MÊS de atraso. Nunca mais faço compras pela lannister.	
2	Estou tentando efetivar a solicitação de troca no site, mas sempre aparece mensagem de sistema indisponível. Produto veio com a cor errada.	
5	Produto entregue antes do prazo  Sem problemas  Recomendo	
1	O PRODUTO NÃO FOI ENTREGUE E QUERO O ESTORNO DA MINHA COMPRA. SEM FALAR QUE NÃO TENHO NENHUM NÚMERO DE CONTATO COM A targaryen.	
1	Fiquei bem decepcionada com o produto recebido. Inclusive solicitei devolução do mesmo. A entrega não foi condizente com a propaganda feita....	
5	Entrega no prazo e produto atendeu minhas espectativas	
5	ok	
5	Gosto muito de comprar com vocês.	
4	satisfeita com o prazo 	
1	Eu estou puto dá vida, pois comprei uma creatina universal na promoção 200g+200g grátis no valor de R$69,90. Daí eu aumentei a compra para 2 itens, ou seja, chegaria 4 unidades. Daí chegou só 2.	
1	A previsão de entrega do emu produto era 23/03, hoje é dia 29 e nada. Cobrei resposta mas não recebi.	
5	O produto atendeu as expectativas.	
1	Até agora não recebi o produto 	
2	O prazo para entrega do produto era até dia 13/04, prazo que não foi comprido pelo vendedor.	
4	essele	
5	Produto chegou antes do prazo e veio conforme solicitado	
4	recomendo,chegou no prazo certo .	
1	lannister possui parceiros que são de confiança, sendo assim , não contem mais comigo!	
2	Comprei uma cadeira sem braço. Motivo. Para caber em baixo da mesa. Me entregaram com braço.	
5	Produto entregue no prazo, qualidade muito boa, bem acondicionado e embalado.	
5	Recomendo muitoooo bom vendedor 	
5	Adorei o produto, e foi entregue bem antes da data marcada.	
1	Não posso avaliar ainda, pois não recebi o produto.	
5	Só testarei o produto após o dia 07/09/2018	
5	Produto entregue antes da data prevista. Parabéns	
4	Chegou rápido, dentro do prazo, as fivelas estavam meio desbotadas.	
1	Já foi cobrado no meu cartão de crédito mas até o momento, não entregaram os produtos e agora? 	
5	Voltaria a comprar	
4	Produto é menor do q achei. Mas vale a pena.	
5	Produto Chegou rápido.	
5	Perfeita a bolsa e foi entregue no prazo	
2	Só o tecido é muito fino ,mais muito linda minhas meninas amaram,entrega antes do prazo muito bom! 	
1	Película Baseus 3D Arc Em Vidro Temperado Galaxy Note 8 não é me enviaram do iphone SE	
1	Produto não correspondeu minha expectativa.E muito frágil. Não recomendo. Ja veio estrgado.	
4	Chegou antes do prazo final	
1	As informações nos sites das lannister são irreais, dizem que os correios tiveram um imprevisto, mas em resposta quando questionados dizem que é transportadora. Devem nos passar informações corretas.	
5	top chegou antes do prazo   recomendo 	
5	produto entregue no prazo combinado.	
5	Estou muito satisfeita. Era o que esperava.	
5	Ótimo 	
5	ENTREGA COM RAPIDEZ E EXCELENCIA	
5	Loja comprometida, postou rápido, respondeu todos os questionamentos eu recomendo, produto de qualidade. 	
3	produto artesanal, eu mesmo deveria ter feito. nao era o mesmo da foto no site	
1	Péssimo produto! Os que são vendidos nas lojinhas de 1.99 talvez seja mais satisfatório! E ainda veio um quebrado, mesmo estando bem embalado, ou seja dá pra pensar que já foi armazenado quebrado 	
4	Produto chegou muito antes da data de entrega e veio exatamente como eu esperava, superou as expectativas.	
3	Produto bom e chegou no prazo estipulado! 	
5	satisfeito com o atendimento das lojas lannister	
